"filename", "language", "Markdown", "PowerShell", "TypeScript", "Ini", "JavaScript", "TypeScript JSX", "JSON", "JSON with Comments", "Shell Script", "YAML", "Python", "toml", "pip requirements", "XML", "Docker", "JSON Lines", "PostCSS", "HTML", "Ignore", "comment", "blank", "total"
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\README.md", "Markdown", 528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 183, 715
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\aerich_config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\deploy-docs.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 62
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\api\index.md", "Markdown", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 79
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\architecture\index.md", "Markdown", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 329
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\changelog.md", "Markdown", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 242
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\faq.md", "Markdown", 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 427
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\gen_pages.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 0, 0, 344, 86, 843
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\guide\index.md", "Markdown", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 213
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\images\api-docs-preview.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 12, 12, 78
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\images\architecture-diagram.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 13, 18, 98
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\images\features-overview.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 7, 20, 103
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\images\tech-stack.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 7, 30, 126
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\index.md", "Markdown", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 170
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\docs\pre-commit-guide.md", "Markdown", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 154
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\mkdocs.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 175
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\scripts\docker-entrypoint.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 89
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 29
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\apis\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\apis\apis.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 79
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\auditlog\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\auditlog\auditlog.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 54
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\base\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\base\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 61, 39, 214
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\depts\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\depts\depts.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 57
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\files\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\files\files.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 33
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\menus\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\menus\menus.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 82
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\roles\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\roles\roles.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 92
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\users\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\api\v1\users\users.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 71
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\core\bgtask.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 32
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\core\crud.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 54
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\core\ctx.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\core\dependency.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 42, 31, 206
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\core\exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 15, 35, 215
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\core\init_app.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 16, 43, 324
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\core\middlewares.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 29, 58, 333
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\handlers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\handlers\data_processor.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 110
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\handlers\sensitive_filter.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 90
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\log\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 19
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\log\context.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 144
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\log\log.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37, 229
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\models\admin.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27, 135
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\models\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 63
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\models\enums.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\repositories\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\repositories\api.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 62
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\repositories\dept.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 98
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\repositories\file_mapping.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 81
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\repositories\menu.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\repositories\role.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 34
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\repositories\user.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 73
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\apis.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 62
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\depts.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\login.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 34
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\menus.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 52
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\response.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 39, 47, 260
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\roles.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\schemas\users.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 99
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\services\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\services\base_service.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 66, 35, 256
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\services\file_service.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 43, 40, 244
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\services\user_service.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 23, 42, 174
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\settings\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\settings\config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 190
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\utils\cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 27, 41, 225
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\utils\debug_helper.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 28, 60, 303
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\utils\jwt.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 75
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\utils\password.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\utils\response_adapter.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 33
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\src\utils\sensitive_word_filter.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 55, 36, 190
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\README.md", "Markdown", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 138
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\conftest.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 23, 51, 274
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\conftest_simple.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 75
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_auth_api.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 23, 44, 193
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_core_functionality.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 38, 57, 199
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_crud_operations.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 32, 51, 271
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_database_cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 46, 58, 265
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_health_endpoints.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 34, 42, 168
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_jwt_auth.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 113
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_permissions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 153
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\tests\test_simple_jwt.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 92
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 1, 17
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\.github\workflows\release.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 115
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\README.md", "Markdown", 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 174, 577
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\backup\agents\models.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\backup\agents\outlineScript\index.ts", "TypeScript", 0, 0, 614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 129, 770
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\backup\agents\storyboard\generateImagePromptsTool.ts", "TypeScript", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 129
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\backup\agents\storyboard\generateImageTool.ts", "TypeScript", 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 52, 335
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\backup\agents\storyboard\imageSplitting.ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 95
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\backup\agents\storyboard\index.ts", "TypeScript", 0, 0, 541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 105, 738
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\docker\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 14, 22, 121
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\docker\docker-compose.local.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 25
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\docker\docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 27
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\docs\README.en.md", "Markdown", 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 444
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\electron-builder.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 58
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\package.json", "JSON", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 86
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\scripts\build.ts", "TypeScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 75
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\scripts\license.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 73
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\scripts\main.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 39
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\scripts\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1890, 0, 0, 207, 2097
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\agents\outlineScript\index.ts", "TypeScript", 0, 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 119, 737
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\agents\storyboard\generateImagePromptsTool.ts", "TypeScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 147
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\agents\storyboard\generateImageTool.ts", "TypeScript", 0, 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 50, 330
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\agents\storyboard\imageSplitting.ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 95
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\agents\storyboard\index.ts", "TypeScript", 0, 0, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 100, 733
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\app.ts", "TypeScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 105
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\core.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 61
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\env.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 51
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\err.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 31
